#corpus	vsize	bsize	lrate	wordnet	human	human_dynamic
jcn-paths-brown	100	1000	0.005	0.45362158646286893	0.2105732641776253	0.2862062819864113
jcn-paths-brown	100	2000	0.005	0.4224992234627209	0.19866206039528442	0.3104447611009319
jcn-paths-brown	100	500	0.005	0.4169508079856936	0.20044390277492802	0.2604471178323902
jcn-paths-brown	300	1000	0.05	0.5183376031289545	0.23396856254367565	0.3868591295946648
